Clave	Nombre	1990	Homicidio	Operaciones legales y de guerra	1991	Homicidio2	Operaciones legales y de guerra 2	1992	Homicidio3	Operaciones legales y de guerra 3	1993	Homicidio4	Operaciones legales y de guerra 4	1994	Homicidio5	Operaciones legales y de guerra 5	1995	Homicidio6	Operaciones legales y de guerra 6	1996	Homicidio7	Operaciones legales y de guerra 7	1997	Homicidio8	Operaciones legales y de guerra 8	1998	Homicidio9	Operaciones legales y de guerra 9	1999	Homicidio10	Operaciones legales y de guerra 10	2000	Homicidio11	Operaciones legales y de guerra 11	2001	Homicidio12	Operaciones legales y de guerra 12	2002	Homicidio13	Operaciones legales y de guerra 13	2003	Homicidio14	Operaciones legales y de guerra 14	2004	Homicidio15	Operaciones legales y de guerra 15	2005	Homicidio16	Operaciones legales y de guerra 16	2006	Homicidio17	Operaciones legales y de guerra 17	2007	Homicidio18	Operaciones legales y de guerra 18	Criminal Rivalry Deaths	2008	Homicidio19	Operaciones legales y de guerra 19	Criminal Rivalry Deaths 2	2009	Homicidio20	Operaciones legales y de guerra 20	Criminal Rivalry Deaths 3	2010	Homicidio21	Criminal Rivalry Deaths 4
23003	Isla Mujeres	15	2	0	7	1	0	7	0	0	6	0	0	3	2	0	7	0	0	4	0	0	3	0	0	6	0	0	5	0	0	5	2	0	10	3	0	10	3	0	7	3	0	6	2	0	7	2	0	11	1	0	15	0	0	0	7	0	0	0	10	2	0	0	9	2	0
23004	OthÌ_n P. Blanco	134	25	0	152	18	0	120	17	0	141	34	0	164	59	0	115	27	0	116	31	0	107	31	0	117	18	0	146	32	0	124	30	0	127	18	0	135	11	0	139	15	0	140	28	0	146	21	0	107	13	0	158	22	2	0	159	21	0	0	182	37	0	0	167	24	0
23005	Benito Juåárez	146	19	0	129	27	0	174	25	0	198	32	0	194	78	0	153	29	0	167	18	0	190	42	0	176	33	0	210	28	0	210	33	0	210	50	0	198	37	0	237	86	0	244	66	0	245	31	0	248	40	0	370	81	0	0	351	90	0	0	349	80	0	0	331	94	0
23006	JosÌö MarÌÎa Morelos	14	3	0	8	2	0	12	3	0	5	0	0	10	3	0	17	3	0	5	1	0	15	0	0	15	1	0	9	0	0	6	0	0	19	4	0	13	1	0	4	0	0	8	1	0	13	2	0	12	0	0	14	0	0	0	18	2	0	0	18	0	0	0	11	1	0
23007	Låázaro Cåárdenas	5	0	0	8	3	0	14	1	0	4	0	0	3	0	0	5	0	0	6	2	0	14	3	0	6	0	0	2	0	0	9	0	0	14	3	0	10	3	0	5	2	0	10	1	0	12	0	0	14	0	0	9	1	0	0	11	1	0	0	14	1	0	0	10	0	0
23008	Solidaridad	0	0	0	0	0	0	0	0	0	0	0	0	25	6	0	25	7	0	25	6	0	28	1	0	32	12	0	51	8	0	61	8	0	63	13	0	54	10	0	81	12	0	76	10	0	125	15	0	87	5	0	110	11	0	0	120	18	0	0	80	9	0	0	86	13	0
23009	Tulum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	18	1	0	0	18	1	0
24001	Ahualulco	17	2	0	20	7	0	15	4	0	10	3	0	17	3	0	17	3	0	15	4	0	15	3	0	15	3	0	18	5	0	12	4	0	14	2	0	18	1	0	6	0	0	13	3	0	13	3	0	11	2	0	17	1	0	0	14	3	0	0	12	2	0	0	14	2	0
24002	Alaquines	5	3	0	5	1	0	2	0	0	5	1	0	4	0	0	1	1	0	5	1	0	1	1	0	5	1	0	3	2	0	3	0	0	2	0	0	2	1	0	4	1	0	5	1	0	5	1	0	5	1	0	3	0	0	0	4	2	0	0	2	0	0	0	4	0	0
24003	AquismÌ_n	24	6	0	26	2	0	13	1	0	28	3	0	17	2	0	17	3	0	16	6	0	16	5	0	21	2	0	18	3	0	20	3	0	16	2	0	27	4	0	21	3	0	16	1	0	16	1	0	21	3	0	26	4	0	0	24	4	0	0	24	4	0	0	32	4	0
24004	Armadillo de los Infante	5	0	0	8	1	0	4	1	0	4	2	0	6	1	0	6	2	0	4	1	0	4	1	0	5	3	0	1	0	0	4	1	0	3	0	0	1	0	0	4	0	0	1	0	0	7	0	0	3	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0
24005	Cåárdenas	10	1	0	17	2	0	14	5	0	12	1	0	14	2	0	6	1	0	6	0	0	18	3	0	13	2	0	10	2	0	5	0	0	7	3	0	9	2	0	10	1	0	8	1	0	10	1	0	12	1	0	5	1	0	0	10	1	0	0	9	0	0	0	5	1	0
24006	Catorce	7	0	0	5	0	0	9	4	0	5	0	0	4	0	0	3	0	0	9	0	0	3	0	0	6	2	0	5	2	0	3	2	0	3	0	0	4	0	0	4	1	0	11	1	0	5	1	0	2	0	0	7	0	0	0	2	0	0	0	4	1	0	0	12	1	0
24007	Cedral	5	1	0	8	4	0	14	2	0	10	0	0	8	0	0	5	1	0	7	3	0	4	0	0	8	1	0	3	0	0	6	1	0	6	2	0	14	1	0	9	1	0	6	1	0	12	1	0	6	1	0	7	0	0	0	9	3	0	0	10	0	0	0	10	1	0
24008	Cerritos	13	4	0	19	4	0	16	8	0	12	4	0	10	5	0	12	5	0	14	1	0	9	2	0	8	4	0	9	3	0	17	2	0	10	1	0	10	1	0	11	1	0	12	2	0	7	0	0	13	1	0	19	2	0	0	9	1	0	0	11	2	0	0	11	1	0
24009	Cerro de San Pedro	2	0	0	0	0	0	2	1	0	2	0	0	1	0	0	2	0	0	1	0	0	1	1	0	3	0	0	0	0	0	1	1	0	1	0	0	1	0	0	3	1	0	2	1	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	1	0	0	0	5	0	0
24010	Ciudad del MaÌÎz	30	7	0	29	5	0	24	3	0	22	9	0	38	7	0	17	4	0	18	8	0	20	8	0	14	4	0	10	2	0	12	5	0	11	3	0	13	5	0	12	2	0	13	3	0	9	3	0	13	2	0	15	2	0	0	19	2	0	0	20	3	0	0	23	8	0
24011	Ciudad Fernåández	18	6	0	27	5	0	23	5	0	26	6	0	21	3	0	19	3	0	18	5	0	24	4	0	32	9	0	35	5	0	19	4	0	23	2	0	34	3	0	14	5	0	17	3	0	23	5	0	22	4	0	21	4	0	0	30	2	0	0	21	6	0	0	22	10	0
24012	Tancanhuitz	8	0	0	10	2	0	6	1	0	6	1	0	19	5	0	14	2	0	10	3	0	4	0	0	11	0	0	14	3	0	9	1	0	11	1	0	5	1	0	6	0	0	8	1	0	8	3	0	13	3	0	12	0	0	0	9	0	0	0	10	1	0	0	13	2	0
24013	Ciudad Valles	66	8	0	58	6	0	68	4	0	78	15	0	92	10	0	67	17	0	66	12	0	63	6	0	76	12	0	66	6	0	75	10	0	79	7	0	77	5	0	56	8	0	71	8	0	73	2	0	68	6	0	77	11	0	0	87	12	0	0	66	7	0	0	134	71	0
24014	Coxcatlåán	6	1	0	5	1	0	9	0	0	0	0	0	6	0	0	6	2	0	6	0	0	3	2	0	5	0	0	6	1	0	4	0	0	6	1	0	9	1	0	6	1	0	9	2	0	5	0	0	8	1	0	7	0	0	0	13	2	0	0	7	0	0	0	9	0	0
24015	Charcas	7	1	0	16	2	0	9	1	0	9	1	0	9	1	0	7	0	0	11	1	0	5	0	0	17	1	0	15	3	0	11	2	0	7	0	0	14	1	0	13	0	0	6	0	0	18	2	0	16	2	0	8	0	0	0	18	0	0	0	11	1	0	0	12	1	0
24016	Ebano	28	4	0	22	5	0	9	1	0	19	4	0	20	4	0	15	3	0	23	3	0	27	1	0	28	2	0	28	6	0	22	2	0	13	2	0	7	0	0	14	3	0	16	0	0	24	3	0	23	1	0	24	1	0	0	14	1	0	0	23	6	0	0	22	4	0
24017	Guadalcåázar	15	6	0	20	5	0	26	6	0	8	4	0	18	7	0	15	6	0	32	3	0	19	3	0	5	0	0	18	7	0	16	5	0	12	1	0	15	5	0	11	0	0	10	1	0	18	2	0	10	4	0	17	0	0	0	9	3	0	0	19	2	0	0	20	2	0
24018	Huehuetlåán	3	0	0	7	0	0	7	1	0	6	0	0	10	0	0	3	0	0	7	1	0	9	2	0	11	1	0	6	2	0	10	3	0	11	2	0	8	0	0	10	1	0	2	1	0	13	3	0	9	3	0	5	0	0	0	4	1	0	0	12	1	0	0	12	2	0
24019	Lagunillas	7	0	0	2	0	0	2	0	0	11	5	0	2	0	0	4	0	0	7	5	0	0	0	0	1	0	0	6	1	0	1	1	0	5	3	0	7	2	0	4	0	0	5	1	0	4	0	0	5	0	0	4	2	0	0	1	0	0	0	4	0	0	0	5	2	0
24020	Matehuala	32	5	0	41	2	0	56	10	0	43	8	0	59	4	0	40	9	0	41	4	0	45	10	0	45	8	0	48	5	0	33	2	0	38	5	0	37	2	0	39	3	0	34	6	0	26	0	0	34	2	0	39	5	0	0	39	7	0	0	45	6	0	0	48	5	0
24021	Mexquitic de Carmona	31	3	0	42	10	0	37	7	0	24	7	0	26	6	0	35	5	0	29	5	0	28	6	0	30	3	0	24	8	0	35	10	0	29	6	0	42	6	0	29	4	0	25	1	0	33	5	0	19	1	0	27	2	0	0	26	1	0	0	23	5	0	0	36	6	0
24022	Moctezuma	16	2	0	14	5	0	8	3	0	13	6	0	13	8	0	12	2	0	14	3	0	11	3	0	8	2	0	16	4	0	16	0	0	18	5	0	6	0	0	9	4	0	10	1	0	9	1	0	11	1	0	12	2	0	0	12	1	0	0	13	1	0	0	13	1	0
24023	RayÌ_n	14	7	0	14	4	0	13	2	0	14	1	0	10	3	0	9	2	0	2	0	0	9	2	0	10	3	0	5	1	0	11	1	0	8	2	0	10	1	0	6	1	0	5	1	0	12	4	0	4	2	0	11	3	0	0	6	0	0	0	7	2	0	0	9	0	0
24024	Rioverde	77	22	0	69	17	0	84	35	0	62	20	0	49	16	0	57	13	0	44	9	0	59	11	0	59	9	0	61	10	0	71	7	0	54	6	0	51	7	0	48	8	0	51	7	0	57	9	0	53	4	0	45	11	0	0	47	6	0	0	49	9	0	0	61	18	0
24025	Salinas	22	3	0	9	1	0	23	0	0	8	1	0	12	1	0	11	4	0	12	1	0	9	1	0	18	4	0	14	1	0	18	6	0	13	0	0	10	1	0	12	1	0	19	1	0	21	4	0	14	3	0	27	2	0	0	18	4	0	0	11	1	0	0	10	2	0
24026	San Antonio	6	0	0	5	0	0	2	1	0	3	0	0	4	0	0	5	0	0	4	3	0	2	0	0	9	0	0	6	1	0	2	0	0	4	1	0	2	0	0	6	1	0	2	1	0	2	0	0	6	0	0	4	0	0	0	0	0	0	0	1	1	0	0	7	1	0
24027	San Ciro de Acosta	2	1	0	5	2	0	6	0	0	4	1	0	6	3	0	5	2	0	9	2	0	10	2	0	4	1	0	8	1	0	7	1	0	5	0	0	6	0	0	6	1	0	7	1	0	9	1	0	5	0	0	6	0	0	0	6	0	0	0	4	0	0	0	4	0	0
24028	San Luis PotosÌÎ	379	54	0	354	51	0	349	60	0	350	59	0	360	65	0	359	53	0	365	63	0	323	48	0	378	123	0	353	106	0	335	100	0	348	104	0	324	49	0	330	39	0	360	41	1	315	40	0	347	45	0	336	46	0	0	347	78	0	0	362	67	0	0	376	96	0
24029	San MartÌÎn Chalchicuautla	3	0	0	12	3	0	5	1	0	9	2	0	1	0	0	7	0	0	6	3	0	10	2	0	11	1	0	4	1	0	2	0	0	6	0	0	5	0	0	7	0	0	4	1	0	6	0	0	5	1	0	5	0	0	0	22	1	0	0	15	3	0	0	12	4	0
24030	San Nicolåás Tolentino	9	1	0	5	1	0	2	1	0	6	5	0	2	0	0	6	0	0	7	0	0	3	0	0	7	2	0	9	2	0	5	0	0	6	2	0	5	1	0	4	0	0	5	0	0	5	0	0	3	0	0	7	1	0	0	3	2	0	0	6	3	0	0	5	2	0
24031	Santa Catarina	5	0	0	8	3	0	9	3	0	4	1	0	8	5	0	3	1	0	5	0	0	7	4	0	1	0	0	6	3	0	4	1	0	4	1	0	7	2	0	5	2	0	5	1	0	12	2	0	7	1	0	8	0	0	0	5	2	0	0	6	1	0	0	9	2	0
24032	Santa MarÌÎa del RÌÎo	38	14	0	34	5	0	33	11	0	27	6	0	14	3	0	36	7	0	20	2	0	26	4	0	31	11	0	31	10	0	29	13	0	29	4	0	26	3	0	20	1	0	26	2	0	31	1	0	37	2	0	26	2	0	0	38	7	0	0	29	9	0	0	31	10	0
24033	Santo Domingo	4	2	0	4	2	0	5	1	0	6	1	0	12	2	0	4	0	0	9	0	0	10	4	0	4	0	0	5	0	0	6	2	0	3	0	0	7	0	0	7	3	0	8	0	0	9	0	0	10	3	0	3	1	0	0	6	0	0	0	12	2	0	0	11	2	0
24034	San Vicente Tancuayalab	7	2	0	11	0	0	3	0	0	9	2	0	4	0	0	10	3	0	5	0	0	3	0	0	3	1	0	10	1	0	3	0	0	6	0	0	8	2	0	3	1	0	9	0	0	7	2	0	9	0	0	11	2	0	0	11	0	0	0	5	1	0	0	7	2	0
24035	Soledad de Graciano Såánchez	45	5	0	70	12	0	67	17	0	48	11	0	59	20	0	55	5	0	45	7	0	76	10	0	74	30	0	64	24	0	63	29	0	76	22	0	73	12	0	71	10	0	71	7	1	76	6	0	97	15	0	100	9	0	0	93	15	0	0	90	25	0	0	117	33	0
24036	Tamasopo	12	2	0	9	1	0	24	4	0	20	5	0	15	5	0	10	1	0	13	2	0	15	7	0	16	3	0	19	6	0	19	5	0	18	2	0	14	3	0	22	5	0	10	1	0	7	1	0	15	4	0	16	2	0	0	17	3	0	0	23	4	0	0	19	5	0
24037	Tamazunchale	62	8	0	42	8	0	51	11	0	45	4	0	54	7	0	35	6	0	41	12	0	34	5	0	40	7	0	33	3	0	46	5	0	33	2	0	40	3	0	40	7	0	33	6	0	32	1	0	35	2	0	35	0	0	0	41	5	0	0	45	4	0	0	42	4	0
24038	Tampacåán	4	0	0	4	0	0	4	0	0	7	1	0	6	0	0	5	0	0	3	1	0	8	0	0	7	0	0	6	0	0	4	0	0	7	3	0	3	0	0	6	1	0	6	1	0	12	2	0	1	0	0	7	0	0	0	3	0	0	0	7	0	0	0	7	1	0
24039	TampamolÌ_n Corona	7	0	0	8	0	0	4	0	0	5	0	0	5	1	0	9	1	0	5	0	0	3	1	0	5	1	0	4	0	0	3	0	0	4	0	0	9	2	0	5	1	0	7	1	0	8	2	0	4	1	0	2	1	0	0	4	2	0	0	6	0	0	0	6	1	0
24040	TamuÌÎn	16	0	0	22	3	0	22	1	0	15	2	0	19	5	0	15	3	0	15	0	0	13	2	0	12	0	0	16	4	0	15	0	0	13	1	0	23	3	0	30	4	0	17	4	0	17	1	0	15	0	0	22	0	0	0	22	2	0	0	24	3	0	0	27	2	0
24041	Tanlajåás	10	1	0	7	0	0	11	1	0	12	3	0	9	4	0	10	1	0	4	0	0	6	2	0	8	2	0	8	1	0	6	0	0	7	1	0	6	0	0	6	1	0	7	0	0	8	1	0	5	0	0	10	0	0	0	14	3	0	0	5	0	0	0	4	0	0
24042	Tanquiåán de Escobedo	10	3	0	10	3	0	6	0	0	9	3	0	8	1	0	10	3	0	7	3	0	5	2	0	3	1	0	11	0	0	8	0	0	5	1	0	10	0	0	4	0	0	3	0	0	8	2	0	11	1	0	5	1	0	0	5	1	0	0	9	0	0	0	15	5	0
24043	Tierra Nueva	8	1	0	5	0	0	7	0	0	0	0	0	9	0	0	3	0	0	9	1	0	3	1	0	8	2	0	6	0	0	5	0	0	4	0	0	5	1	0	5	0	0	7	1	0	3	0	0	5	0	0	6	1	0	0	16	2	0	0	7	1	0	0	6	0	0
24044	Vanegas	6	2	0	2	1	0	7	2	0	4	2	0	9	1	0	0	0	0	2	2	0	2	0	0	3	1	0	2	0	0	5	0	0	3	0	0	4	0	0	3	0	0	3	0	0	4	1	0	2	0	0	5	0	0	0	3	1	0	0	3	0	0	0	4	1	0
24045	Venado	12	2	0	3	1	0	26	1	0	7	1	0	9	0	0	13	2	0	1	0	0	10	2	0	3	0	0	9	3	0	4	0	0	2	0	0	5	1	0	8	1	0	9	0	0	9	1	0	13	3	0	11	1	0	0	10	0	0	0	14	1	0	0	6	1	0
24046	Villa de Arriaga	14	5	0	13	2	0	9	2	0	11	2	0	10	1	0	7	1	0	13	1	0	5	1	0	11	2	0	12	3	0	8	1	0	9	2	0	14	1	0	9	0	0	14	2	0	5	1	0	9	1	0	13	0	0	0	7	2	0	0	9	3	0	0	12	3	0
24047	Villa de Guadalupe	8	1	0	7	1	0	8	2	0	2	0	0	11	3	0	7	3	0	5	2	0	2	0	0	5	1	0	2	0	0	6	2	0	1	0	0	8	1	0	7	2	0	8	2	0	2	0	0	5	1	0	4	1	0	0	5	0	0	0	4	0	0	0	3	1	0
24048	Villa de la Paz	3	0	0	4	0	0	3	0	0	1	0	0	4	0	0	5	0	0	4	0	0	1	0	0	9	0	0	0	0	0	1	0	0	2	0	0	4	0	0	1	0	0	1	0	0	1	0	0	5	0	0	0	0	0	0	5	0	0	0	2	0	0	0	3	1	0
24049	Villa de Ramos	11	7	0	12	0	0	21	10	0	22	9	0	9	3	0	18	8	0	8	3	0	8	1	0	16	6	0	11	2	0	16	5	0	6	3	0	21	5	0	15	1	0	12	1	0	10	1	0	23	6	0	15	0	0	0	17	1	0	0	18	3	0	0	18	7	0
24050	Villa de Reyes	16	3	0	25	5	0	17	4	0	25	2	0	21	5	0	18	4	0	18	4	0	18	5	0	39	15	0	18	6	0	27	5	0	39	5	0	39	6	0	24	4	0	22	5	0	24	3	0	40	5	0	20	4	0	0	27	6	0	0	27	8	0	0	25	10	0
24051	Villa Hidalgo	15	5	0	9	2	0	10	1	0	9	2	0	13	5	0	11	1	0	14	1	0	9	2	0	5	1	0	15	2	0	8	4	0	6	2	0	5	0	0	10	0	0	6	1	0	16	3	0	12	0	0	7	0	0	0	13	0	0	0	11	1	0	0	14	2	0
24052	Villa Juåárez	4	1	0	9	2	0	5	0	0	2	1	0	8	1	0	5	2	0	3	1	0	10	1	0	7	0	0	6	2	0	7	1	0	6	1	0	2	0	0	12	0	0	12	1	0	5	0	0	5	3	0	7	2	0	0	2	0	0	0	5	1	0	0	10	0	0
24053	Axtla de Terrazas	13	3	0	11	2	0	20	5	0	8	1	0	11	1	0	13	2	0	11	2	0	13	4	0	11	0	0	8	1	0	14	2	0	9	0	0	9	1	0	14	0	0	4	0	0	12	0	0	16	1	0	15	1	0	0	11	1	0	0	17	2	0	0	23	2	0
24054	Xilitla	32	7	0	22	5	0	24	7	0	25	7	0	29	3	0	23	4	0	20	6	0	18	4	0	27	7	0	20	4	0	22	6	0	21	2	0	21	5	0	20	4	0	31	3	0	19	1	0	20	7	0	24	5	0	0	24	4	0	0	21	3	0	0	28	6	0
24055	Zaragoza	19	6	0	18	5	0	16	5	0	11	1	0	16	4	0	11	3	0	17	6	0	24	8	0	11	3	0	20	5	0	25	11	0	20	8	0	16	3	0	14	2	0	18	3	0	21	3	0	13	2	0	19	4	0	0	8	2	0	0	11	3	0	0	10	1	0
24056	Villa de Arista	9	3	0	7	3	0	11	3	0	8	1	0	7	0	0	3	1	0	2	0	0	6	2	0	8	5	0	7	1	0	6	3	0	6	1	0	3	0	0	8	0	0	4	0	0	6	1	0	4	1	0	1	1	0	0	4	1	0	0	7	0	0	0	5	2	0
24057	Matlapa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	13	0	0	17	3	0	16	1	0	11	2	0	6	0	0	14	0	0	6	0	0	12	1	0	8	1	0	11	0	0	7	2	0	10	2	0	0	15	0	0	0	7	0	0	0	15	1	0
24058	El Naranjo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	5	3	0	7	2	0	2	0	0	7	3	0	5	0	0	6	1	0	10	3	0	7	1	0	4	0	0	4	1	0	9	0	0	9	1	0	0	17	3	0	0	22	2	0	0	11	4	0
25001	Ahome	162	29	0	146	26	0	178	33	0	200	55	0	178	37	0	188	45	0	158	33	0	184	40	0	180	37	0	165	34	0	176	34	0	175	29	0	169	20	0	172	22	0	190	17	0	238	24	0	205	31	0	225	42	0	0	213	37	0	0	290	91	0	0	499	289	0
25002	Angostura	45	7	0	17	5	0	18	2	0	20	1	0	29	4	0	26	3	0	32	8	0	28	5	0	28	6	0	23	3	0	27	3	0	18	6	0	20	1	0	17	2	0	29	6	0	20	3	0	30	5	0	21	1	0	0	39	11	0	0	33	12	0	0	63	43	0
25003	Badiraguato	48	34	0	54	41	0	53	35	0	53	36	0	75	59	0	68	55	0	85	62	0	75	53	0	74	48	0	36	22	0	61	43	0	53	45	0	48	33	0	36	18	0	30	11	0	44	18	0	40	19	0	46	23	0	0	68	34	0	0	82	46	0	0	57	48	0
25004	Concordia	16	2	0	17	4	0	13	3	0	17	6	0	23	2	0	16	2	0	29	10	0	19	8	0	21	8	0	26	9	0	16	5	0	13	3	0	21	8	0	20	5	0	14	2	0	22	4	0	10	3	0	21	5	0	0	13	1	0	0	30	10	0	0	49	30	0
25005	Cosalåá	14	7	0	24	15	0	14	7	0	20	14	0	34	24	0	27	21	0	31	24	0	30	22	0	21	8	0	25	18	0	13	10	0	21	15	0	10	7	0	13	7	0	13	2	0	19	8	0	18	14	0	24	16	0	0	25	18	0	0	31	18	0	0	29	16	0
25006	Culiacåán	477	167	0	494	182	0	551	241	0	487	165	0	465	158	0	483	186	0	482	204	0	498	182	0	503	202	0	483	195	0	499	177	0	443	170	0	448	144	0	446	167	0	487	168	0	533	199	0	530	209	0	586	121	0	0	855	359	0	0	1077	618	0	0	1355	835	0
25007	Choix	23	13	0	28	16	0	30	15	0	37	15	0	47	20	0	50	29	0	38	22	0	36	29	0	29	22	0	41	15	0	20	10	0	26	11	0	23	12	0	27	9	0	29	9	0	15	9	0	29	14	0	33	18	0	0	25	14	0	0	56	20	0	0	69	41	0
25008	Elota	25	6	0	21	7	0	31	16	0	19	7	0	18	7	0	28	9	0	20	12	0	20	3	0	23	3	0	40	15	0	34	11	0	32	8	0	35	12	0	26	6	0	28	7	0	29	5	0	38	6	0	37	9	0	0	49	12	0	0	53	17	0	0	40	22	0
25009	Escuinapa	47	12	0	43	6	0	35	15	0	34	9	0	50	16	0	39	10	0	40	8	0	30	8	0	36	14	0	24	7	0	35	1	0	37	5	0	25	4	0	27	5	0	34	8	0	30	4	0	53	5	0	50	8	0	0	46	17	0	0	55	18	0	0	47	23	0
25010	El Fuerte	65	13	0	61	14	0	51	13	0	64	12	0	71	15	0	74	18	0	63	14	0	73	18	0	52	8	0	65	10	0	60	12	0	53	14	0	65	13	0	50	7	0	46	5	0	66	17	0	60	9	0	46	6	0	0	52	6	0	0	101	28	0	0	126	67	0
25011	Guasave	161	15	0	182	26	0	155	30	0	159	22	0	189	31	0	188	32	0	208	38	0	216	31	0	168	40	0	144	30	0	142	24	0	143	26	0	152	21	0	145	21	0	124	16	0	139	15	0	162	23	0	155	15	0	0	179	36	0	0	278	108	0	0	370	186	0
25012	Mazatlåán	239	71	0	240	70	0	278	100	0	246	95	0	267	86	0	251	92	0	264	77	0	210	72	0	177	51	0	219	77	0	189	45	0	219	70	0	205	67	0	194	60	0	249	54	0	201	53	0	231	54	0	251	59	0	0	258	96	0	0	344	145	0	0	570	372	0
25013	Mocorito	31	8	0	43	18	0	33	8	0	51	19	0	48	22	0	54	22	0	41	19	0	46	22	0	44	17	0	45	16	0	49	17	0	41	14	0	40	21	0	38	16	0	30	9	0	43	16	0	37	18	0	40	12	0	0	61	26	0	0	59	23	0	0	71	40	0
25014	Rosario	32	13	0	50	19	0	30	12	0	55	20	0	49	22	0	50	19	0	48	22	0	52	25	0	47	19	0	59	24	0	51	18	0	33	9	0	41	17	0	41	10	0	40	17	0	24	6	0	46	14	0	33	4	0	0	44	20	0	0	65	26	0	0	80	48	0
25015	Salvador Alvarado	49	10	0	36	8	0	46	8	0	49	10	0	52	13	0	54	18	0	61	28	0	65	25	0	54	14	0	66	9	0	51	14	0	47	14	0	50	18	0	44	14	0	36	12	0	35	5	0	45	16	0	51	17	0	0	62	31	0	0	95	45	0	0	109	67	0
25016	San Ignacio	30	9	0	41	26	0	25	13	0	23	11	0	25	12	0	18	7	0	22	12	0	19	10	0	20	14	0	19	7	0	16	9	0	26	15	0	44	34	0	37	22	0	30	18	0	22	9	0	20	6	0	19	9	0	0	30	19	0	0	40	24	0	0	45	25	0
25017	Sinaloa	81	25	0	85	39	0	79	50	0	73	40	0	74	57	0	78	41	0	90	43	0	73	29	0	73	29	0	71	35	0	57	16	0	57	23	0	57	22	0	56	17	0	54	16	0	66	19	0	65	21	0	72	20	0	0	95	37	0	0	105	55	0	0	156	99	0
25018	Navolato	65	9	0	74	10	0	56	16	0	59	15	0	81	23	0	84	24	0	96	31	0	77	22	0	108	34	0	102	23	0	95	24	0	82	16	0	77	11	0	89	17	0	76	16	0	105	30	0	77	22	0	118	17	0	0	156	62	0	0	235	158	0	0	256	174	0
26001	Aconchi	1	0	0	3	0	0	1	0	0	3	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	2	1	0	1	0	0	0	1	0	0	0	2	0	0	0	2	2	0
26002	Agua Prieta	39	11	0	30	7	0	37	11	0	47	14	0	37	8	0	46	11	0	52	17	0	51	15	0	40	13	0	58	17	0	74	17	0	43	13	0	40	10	0	36	7	0	71	21	0	50	14	0	37	10	0	46	13	0	0	55	19	0	0	60	17	0	0	62	19	0
26003	Alamos	29	11	0	15	6	0	28	19	0	28	13	0	28	17	0	35	22	0	20	7	0	27	13	0	28	19	0	25	14	0	27	5	0	12	4	0	27	15	0	18	10	0	24	12	0	25	12	0	16	7	0	32	14	0	0	30	11	0	0	29	17	0	0	23	8	0
26004	Altar	9	1	0	6	0	0	5	0	0	3	1	0	4	0	0	5	0	0	10	2	0	4	0	0	5	0	0	9	3	0	3	0	0	7	1	0	7	1	0	4	1	0	4	2	0	6	0	0	16	9	0	7	4	0	0	10	3	0	0	14	9	0	0	11	1	0
26005	Arivechi	3	0	0	0	0	0	1	0	0	1	0	0	4	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
26006	Arizpe	3	1	0	5	0	0	6	1	0	2	0	0	2	0	0	3	0	0	3	0	0	3	0	0	1	0	0	5	0	0	1	0	0	2	0	0	4	0	0	5	0	0	3	0	0	6	0	0	3	2	0	5	0	0	0	2	0	0	0	1	0	0	0	7	0	0
26007	Atil	2	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	4	1	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	5	4	0
26008	BacadÌöhuachi	1	1	0	3	1	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0
26009	Bacanora	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0
26010	Bacerac	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	0	0	2	0	0	0	0	0	0
