"","State","Municipality","Lat","Lon","Clave","ConsultsPerDoc","ConsultsPerMedUnit","DocsPerMedUnit","AvEduc05","ReadWrite05","MissReadWrite05","IndLang05","MissIndLang05","Hom06","PopMun06","PartyMunBC","Inc06","Exp06","StatePop06","StateHom06","StateGDP06"
"775","Mexico","Zumpahuacan",18.8345654,-99.5814814,15119,3012.5,5594.7,1.9,5.4,0.835570718682786,0.00148334940295187,0.0033764367816092,1.08510638297872,3,16192.2,"PRI",60022429,60022429,14241168.4,1798,880578559
"776","Mexico","Zumpango",19.7971119,-99.098933,15120,3571.4,23900.8,6.7,8.2,0.935204309333776,0.00170214532584666,0.00694303874337071,0.911078717201166,5,134319.8,"PRI",181694394,181694394,14241168.4,1798,880578559
"777","Mexico","Cuautitlan Izcalli",19.645378,-99.211222,15121,2408.4,15628.8,6.5,10.3,0.967708711837733,0.00819855568737201,0.00733485365703952,2.16800772449308,43,500751.8,"PAN",900868740,900868740,14241168.4,1798,880578559
"778","Mexico","Valle de Chalco Solidaridad",19.2782165,-98.9430715,15122,2151.3,21666.2,10.1,7.7,0.937145516008841,0.00107865358652318,0.031152744392059,0.087978805607683,54,337352.2,"PRD",439481875,439481875,14241168.4,1798,880578559
"779","Mexico","Luvianos",18.916667,-100.4,15123,5234.1,8620.9,1.6,5,0.792540692955099,0.00119622335198872,0.00173754757570743,2.02380952380952,11,28126.6,"PRD",81215340,81215340,14241168.4,1798,880578559
"780","Mexico","San Jose del Rincon",19.867029,-100.783378,15124,6238.1,10665.2,1.7,4.6,0.810301910419498,0.00227539972206527,0.185156203862281,0.0522286898971374,11,82225,"PRI",171758855,171758855,14241168.4,1798,880578559
"781","Mexico","Tonanitla",19.6886094,-99.0530056,15125,5111,5111,1,8.5,0.950186799501868,0.000311332503113325,0.0109273030808924,0.0555555555555556,3,8508,"0",0,0,14241168.4,1798,880578559
"782","Michoacan de Ocampo","Acuitzio",20.3469265,-101.9761803,16001,3169.8,9509.5,3,5.7,0.847866419294991,0.00127551020408163,0.00248531405332128,1.36363636363636,0,10239,"PRI",24828976,24828976,4043065.8,971,235390729
"783","Michoacan de Ocampo","Aguililla",18.737714,-102.788323,16002,1982.9,4186.2,2.1,4.5,0.773592920353982,0.000495575221238938,0.00282778122629147,1.04878048780488,44,16170,"PRD",52868069,52868069,4043065.8,971,235390729
"784","Michoacan de Ocampo","alvaro Obregon",19.8232369,-101.0394356,16003,2599.9,2859.9,1.1,5.5,0.846782117415868,0.00190370916236797,0.00294365012615643,1.97959183673469,2,19139.4,"PRD",39325808,39325808,4043065.8,971,235390729
"785","Michoacan de Ocampo","Angamacutiro",20.0227684,-102.3499779,16004,4028.3,6042.5,1.5,5.4,0.872747232641112,0.000457414692159912,0.00232371078738046,1.03846153846154,3,12803.2,"PRI",35017632,35017632,4043065.8,971,235390729
"786","Michoacan de Ocampo","Angangueo",19.6087699,-100.2947011,16005,3056.6,10188.7,3.3,6.9,0.861577667091393,0.000695007529248234,0.00180709283939462,0.75,1,10145.6,"PRD",23506843,23506843,4043065.8,971,235390729
"787","Michoacan de Ocampo","Apatzingan",19.0833333,-102.35,16006,1684.8,13959.7,8.3,6.4,0.849513229773858,0.000681580044963937,0.0037905029591655,0.673629242819843,68,116792.2,"PRD",188826512,188826512,4043065.8,971,235390729
"788","Michoacan de Ocampo","Aporo",19.6700942,-100.4099889,16007,2464,4928,2,6,0.861906797776828,0.000427533133817871,0.0029093931837074,1.71428571428571,1,2807.6,"PRD",32671386,32671386,4043065.8,971,235390729
"789","Michoacan de Ocampo","Aquila",18.5989469,-103.5020821,16008,2546.1,3111.9,1.2,4.8,0.789139355781663,0.00196750801056833,0.157886116722171,0.0511756569847856,10,21425.6,"PRI",84051154,84051154,4043065.8,971,235390729
"790","Michoacan de Ocampo","Ario",20.028061,-102.339401,16009,2163.2,10029.5,4.6,5.9,0.845903199824266,0.00139122794171487,0.00271486747160106,1.81578947368421,10,32287.2,"PRI",64682619,64682619,4043065.8,971,235390729
"791","Michoacan de Ocampo","Arteaga",18.3588767,-102.2890696,16010,2039.4,5098.6,2.5,6.1,0.799695188330067,0.00266710211190943,0.00355192705296082,5.16417910447761,14,21296.4,"PRD",79631550,79631550,4043065.8,971,235390729
"792","Michoacan de Ocampo","Brisenas",20.097851,-101.5039174,16011,2946.2,4419.2,1.5,6.1,0.881029712498496,0.000721761097076868,0.0024624765478424,1.28571428571429,0,9778.6,"PRD",19886780,19886780,4043065.8,971,235390729
"793","Michoacan de Ocampo","Buenavista",19.2038365,-102.5910013,16012,3352.5,5866.9,1.8,5,0.817682741886564,0.000970579314528359,0.00260008863938543,1.15909090909091,11,38875.6,"PRI",61553968,61553968,4043065.8,971,235390729
"794","Michoacan de Ocampo","Caracuaro",20.3340873,-102.033922,16013,2056.9,2742.6,1.3,4.4,0.75278534290666,0.00148551621688537,0.00144334856867934,2,4,9312,"PRI",48318845,48318845,4043065.8,971,235390729
"795","Michoacan de Ocampo","Coahuayana",18.8495632,-103.6212206,16014,1848.8,4437.1,2.4,5.8,0.852906635349383,0.00107653161088276,0.00458365164247517,0.75,6,12132.8,"PRD",28909753,28909753,4043065.8,971,235390729
"796","Michoacan de Ocampo","Coalcoman de Vazquez Pallares",18.7782432,-103.1604396,16015,1910.8,7882,4.1,5.1,0.795668610238995,0.002819247773435,0.00442284931165514,2.56338028169014,23,18047.8,"PRI",77470563,77470563,4043065.8,971,235390729
"797","Michoacan de Ocampo","Coeneo",19.8204602,-101.5843337,16016,3438.7,3438.7,1,5.3,0.839947317184905,0.000458111435606711,0.19880905567103,0.00762927380615993,0,19680.8,"PRD",44174249,44174249,4043065.8,971,235390729
"798","Michoacan de Ocampo","Contepec",19.9521591,-100.1619222,16017,3209,4355.1,1.4,5.3,0.838202845621243,0.00129346420147607,0.00188714153561517,4.41176470588235,1,31147.6,"PRI",50563000,50563000,4043065.8,971,235390729
"799","Michoacan de Ocampo","Copandaro",19.8991004,-101.6627161,16018,3602.8,3602.8,1,5.2,0.857969786813497,0.000564732457998023,0.000685776985324372,6.2,1,8295.2,"PRI",21704346,21704346,4043065.8,971,235390729
"800","Michoacan de Ocampo","Cotija",19.8071529,-102.7017979,16019,3081.6,7190.5,2.3,5.2,0.836606638639644,0.00106670013176884,0.00202143950995406,1.6969696969697,5,18494.4,"PRI",44724356,44724356,4043065.8,971,235390729
"801","Michoacan de Ocampo","Cuitzeo",19.9691667,-101.14,16020,2434.5,6221.4,2.6,5.6,0.838641469538787,0.000881018457336681,0.00227428767593546,2.24528301886792,3,26615.8,"PRD",47100194,47100194,4043065.8,971,235390729
"802","Michoacan de Ocampo","Charapan",19.6491177,-102.2504469,16021,2473.4,4946.8,2,5,0.739465196129435,0.00676308396628863,0.463984557553591,0.0389752572804905,4,11126.2,"PRI",29164774,29164774,4043065.8,971,235390729
"803","Michoacan de Ocampo","Charo",19.7467384,-101.0442269,16022,3842.8,4803.5,1.2,5.8,0.877041025340902,0.000994908409902265,0.00183087309760842,1.53125,5,19878.2,"PAN",37113007,37113007,4043065.8,971,235390729
"804","Michoacan de Ocampo","Chavinda",20.0069179,-102.4587426,16023,2101.1,5603,2.7,5,0.845712235378543,0.000956823346489654,0.00501691751254229,1.53488372093023,2,9687.8,"PRD",26690540,26690540,4043065.8,971,235390729
"805","Michoacan de Ocampo","Cheran",19.6866667,-101.9547222,16024,3595.2,10066.6,2.8,6.9,0.834785198421562,0.00297818479636661,0.321878412813979,0.0162859081655734,4,16215.4,"PRD",31802884,31802884,4043065.8,971,235390729
"806","Michoacan de Ocampo","Chilchota",19.8464674,-102.1176991,16025,2163.6,5310.5,2.5,6.2,0.836854549614827,0.00171611623827321,0.567148027911489,0.00671096782683071,9,31497.8,"PRD",51529085,51529085,4043065.8,971,235390729
"807","Michoacan de Ocampo","Chinicuila",18.0251857,-102.2136205,16026,2317.1,2606.8,1.1,4.6,0.829732620320856,0.00149732620320856,0.00376490274001255,1.94444444444444,3,5328.6,"PRD",41447159,41447159,4043065.8,971,235390729
"808","Michoacan de Ocampo","Chucandiro",19.8984039,-101.3336566,16027,2705,2705,1,4.5,0.814701064701065,0.00122850122850123,0.000798881565807869,5,1,5446,"PRI",20193244,20193244,4043065.8,971,235390729
"809","Michoacan de Ocampo","Churintzio",20.1503047,-102.0654091,16028,1840.8,3068,1.7,5.6,0.907206119162641,0.000603864734299517,0.000791295746785361,4.25,1,5528.8,"PRD",16941929,16941929,4043065.8,971,235390729
"810","Michoacan de Ocampo","Churumuco",19.0670093,-102.352972,16029,2631.3,2923.7,1.1,4.7,0.776317991631799,0.00192468619246862,0.00130091877388406,3,2,13914,"PRD",40218950,40218950,4043065.8,971,235390729
"811","Michoacan de Ocampo","Ecuandureo",20.1615192,-102.1945346,16030,2694,4849.2,1.8,5.1,0.862136966654715,0.00116529221943349,0.00166827640705944,2.21052631578947,8,12507,"PRD",30723483,30723483,4043065.8,971,235390729
"812","Michoacan de Ocampo","Epitacio Huerta",20.1342584,-100.2929379,16031,2961.7,3850.2,1.3,4.7,0.798160486674392,0.00115874855156431,0.00346069637686277,0.755102040816326,5,15906,"PRI",35535304,35535304,4043065.8,971,235390729
"813","Michoacan de Ocampo","Erongaricuaro",19.5880504,-101.7209351,16032,2207.2,4414.3,2,6.1,0.845539049604726,0.000521240552514986,0.210557633458007,0.0137262817924909,2,13359,"PRD",22315887,22315887,4043065.8,971,235390729
"814","Michoacan de Ocampo","Gabriel Zamora",19.4102243,-102.0721851,16033,3342.6,5682.5,1.7,5.8,0.822839399689495,0.000920016100281755,0.00320116814556891,0.719298245614035,6,20159.6,"PRD",32641169,32641169,4043065.8,971,235390729
"815","Michoacan de Ocampo","Hidalgo",20.2500784,-102.472457,16034,3402.3,8374.8,2.5,6.3,0.860571805679738,0.00153276280495593,0.00160576833424845,2.92258064516129,13,111772.8,"PRI",166272700,166272700,4043065.8,971,235390729
"816","Michoacan de Ocampo","La Huacana",18.964542,-101.808291,16035,2242.4,4484.8,2,5.2,0.78302435478008,0.000836059614685569,0.000920191116616528,4.19230769230769,13,31970.6,"PRD",83026456,83026456,4043065.8,971,235390729
"817","Michoacan de Ocampo","Huandacareo",19.9901962,-101.2733579,16036,2192.4,2818.9,1.3,5.5,0.840243284338571,0.000506842372022301,0.000992260369120857,4.8,0,11160.8,"PRI",27410906,27410906,4043065.8,971,235390729
"818","Michoacan de Ocampo","Huaniqueo",19.2999963,-101.6833323,16037,1705.9,2558.8,1.5,4.9,0.837853433352568,0.00230813618003462,0.00183563964981644,3.69230769230769,0,7698.2,"PRD",34631645,34631645,4043065.8,971,235390729
"819","Michoacan de Ocampo","Huetamo",18.6336309,-100.9066011,16038,1964.4,7312,3.7,5.9,0.78493825123085,0.00110020078664356,0.00295698924731183,1.53636363636364,38,41378.6,"PRD",90901377,90901377,4043065.8,971,235390729
"820","Michoacan de Ocampo","Huiramba",19.5448149,-101.4348016,16039,2609.4,4349,1.7,6,0.857006824313601,0.00126963973972385,0.00061833359097233,8.25,0,7480.2,"PRD",16556164,16556164,4043065.8,971,235390729
"821","Michoacan de Ocampo","Indaparapeo",19.7871284,-100.9681992,16040,4074.5,6111.8,1.5,5.4,0.853889359082865,0.000461644994998846,0.00134983127109111,4.88888888888889,0,15392.6,"PRI",31065410,31065410,4043065.8,971,235390729
"822","Michoacan de Ocampo","Irimbo",19.697073,-100.479452,16041,3410.2,6138.4,1.8,5.8,0.862977602108037,0.0019256106212628,0.00177988727380599,2.38888888888889,0,12086,"PRI",25735565,25735565,4043065.8,971,235390729
"823","Michoacan de Ocampo","Ixtlan",20.163919,-102.387497,16042,3524,4228.8,1.2,4.9,0.840556868925663,0.00131337010769635,0.00223271790468012,1.84615384615385,2,12952,"PRD",25313268,25313268,4043065.8,971,235390729
"824","Michoacan de Ocampo","Jacona",19.9471614,-102.3102691,16043,2174.5,7393.4,3.4,6.3,0.862968268608097,0.00329676798995271,0.011096256684492,0.593803786574871,8,60825.4,"PRI",96970939,96970939,4043065.8,971,235390729
"825","Michoacan de Ocampo","Jimenez",19.8612268,-100.8233633,16044,2658.1,4253,1.6,5.5,0.856869565217391,0.000956521739130435,0.00170837960194755,2.4,0,12907,"PRI",27721011,27721011,4043065.8,971,235390729
"826","Michoacan de Ocampo","Jiquilpan",19.9912367,-102.7175569,16045,2782.6,9142.7,3.3,7.2,0.899353516797965,0.000565231214893843,0.00304709141274238,0.681818181818182,8,32223.8,"PRI",62177755,62177755,4043065.8,971,235390729
"827","Michoacan de Ocampo","Juarez",19.6951618,-101.1978414,16046,8469.4,10586.8,1.2,5.8,0.837887419136816,0.00115863667085063,0.00131628431741256,1.92857142857143,0,12333.6,"PRI",22867899,22867899,4043065.8,971,235390729
"828","Michoacan de Ocampo","Jungapeo",19.4922699,-100.4925991,16047,3052.1,6443.2,2.1,5.7,0.839478162223483,0.000693262746580954,0.00116542967551984,5,3,18854,"PRD",40541390,40541390,4043065.8,971,235390729
"829","Michoacan de Ocampo","Lagunillas",19.563036,-101.418757,16048,2018.8,10094,5,5.5,0.871636103834246,0.000238151940938319,0.00162752848174843,0.714285714285714,0,4963.6,"PRI",20212558,20212558,4043065.8,971,235390729
"830","Michoacan de Ocampo","Madero",19.9986169,-102.2830497,16049,2179.8,4359.7,2,4.6,0.789670100014928,0.000746380056724884,0.00340209916757148,1.34042553191489,1,16100.6,"PRD",45144284,45144284,4043065.8,971,235390729
"831","Michoacan de Ocampo","Maravatio",19.8939138,-100.4298225,16050,2322.6,6967.7,3,6.2,0.851275844345332,0.00127667335400328,0.00237391599244223,2.40136054421769,4,72187.6,"PRD",145244593,145244593,4043065.8,971,235390729
"832","Michoacan de Ocampo","Marcos Castellanos",20.0488124,-102.7074077,16051,3424.2,3424.2,1,6.4,0.931204435773693,0.00246431871855427,0.00280870699167419,3.28571428571429,3,11415.8,"PAN",23405282,23405282,4043065.8,971,235390729
"833","Michoacan de Ocampo","Lazaro Cardenas",20.2846963,-101.5972921,16052,2092.6,21936.1,10.5,8,0.904630936267028,0.00138956887365723,0.00975702140792907,0.535585909417685,67,166161,"PRI",357223500,357223500,4043065.8,971,235390729
"834","Michoacan de Ocampo","Morelia",19.700593,-101.186421,16053,1140.6,43749.3,38.4,9.5,0.9410071792593,0.00188507630566703,0.00552231702756909,0.885811018775008,70,693171.8,"PAN",1417013065,1417013065,4043065.8,971,235390729
"835","Michoacan de Ocampo","Morelos",19.6453794,-101.2367401,16054,3524.6,3084,0.9,5.4,0.861025982678215,0.00106595602931379,0.000521240552514986,9,1,8438.2,"PRI",25442193,25442193,4043065.8,971,235390729
"836","Michoacan de Ocampo","Mugica",19.8501194,-102.0327648,16055,2503.5,8623.1,3.4,6.1,0.824632205621387,0.00105901883336196,0.0023403543965229,2.64285714285714,11,41178.2,"PRD",59780596,59780596,4043065.8,971,235390729
"837","Michoacan de Ocampo","Nahuatzen",19.654519,-101.917543,16056,2742,5483.9,2,5.6,0.798638631171616,0.00172502214555457,0.419865381116973,0.00855719237435009,0,25478.8,"PRI",42197612,42197612,4043065.8,971,235390729
"838","Michoacan de Ocampo","Nocupetaro",19.04767,-101.154701,16057,2995.9,4493.8,1.5,4.7,0.768397291196388,0.00090293453724605,0.00102549077058306,4.28571428571429,5,7679,"PRD",39813320,39813320,4043065.8,971,235390729
"839","Michoacan de Ocampo","Nuevo Parangaricutiro",19.4164672,-102.1312209,16058,2343.6,2929.5,1.2,6.3,0.89349453080023,0.000431778929188256,0.0260924458160903,0.112903225806452,4,16589.2,"PRD",26585087,26585087,4043065.8,971,235390729
"840","Michoacan de Ocampo","Nuevo Urecho",19.1647103,-101.8678196,16059,4157.5,3326,0.8,5,0.831786713801738,0.00117837678597732,0.00157887182431463,6.36363636363636,3,7825.6,"PRD",21524199,21524199,4043065.8,971,235390729
"841","Michoacan de Ocampo","Numaran",20.2540887,-101.9495099,16060,3792,7584,2,5.7,0.867182774888109,0.00133059150840692,0.00943952802359882,0.425,0,9430.2,"PRD",22846941,22846941,4043065.8,971,235390729
"842","Michoacan de Ocampo","Ocampo",19.5830057,-100.3381416,16061,3207.7,7057,2.2,5.6,0.844642753665179,0.000811264993915513,0.00224618149146451,1.475,1,21076.8,"Other",37522238,37522238,4043065.8,971,235390729
"843","Michoacan de Ocampo","Pajacuaran",20.1188549,-102.5655301,16062,2331.9,6607.2,2.8,5.2,0.812406015037594,0.00081453634085213,0.00122226975493491,5,1,18620.4,"PAN",39127754,39127754,4043065.8,971,235390729
"844","Michoacan de Ocampo","Panindicuaro",19.9830872,-101.7607298,16063,2304.3,3456.5,1.5,4.8,0.850669932286414,0.000648321567497479,0.00182802502988118,2.11538461538462,0,15837.6,"PRD",33582922,33582922,4043065.8,971,235390729
"845","Michoacan de Ocampo","Paracuaro",19.1454925,-102.2207451,16064,2968.1,4240.1,1.4,5.3,0.808321026633396,0.00101848551204359,0.0028224808120822,1.07017543859649,9,23310.2,"PRD",45363552,45363552,4043065.8,971,235390729
"846","Michoacan de Ocampo","Paracho",19.6438889,-102.0483333,16065,1799.6,5848.6,3.2,6.8,0.839392743064279,0.00147148548253957,0.339781328847771,0.0203176567656766,3,32454.6,"PRI",54848747,54848747,4043065.8,971,235390729
"847","Michoacan de Ocampo","Patzcuaro",19.5163889,-101.6097222,16066,1703,11831.7,6.9,7.2,0.885287440497986,0.00273892347125595,0.0569547019413454,0.128166541259092,17,81453.2,"PAN",131350623,131350623,4043065.8,971,235390729
"848","Michoacan de Ocampo","Penjamillo",20.073481,-101.937897,16067,3040,4421.8,1.5,5.2,0.839691558441558,0.000879329004329004,0.00172196834227432,3.46153846153846,4,16650.2,"PRI",36806386,36806386,4043065.8,971,235390729
"849","Michoacan de Ocampo","Periban",19.5144689,-102.421501,16068,2369.2,5212.2,2.2,6,0.880752789651918,0.00366402042968967,0.00432853587274105,2.475,3,21831.2,"PAN",38319021,38319021,4043065.8,971,235390729
"850","Michoacan de Ocampo","La Piedad",20.33699,-102.0224,16069,1931.4,22762.4,11.8,7.4,0.906213981458281,0.00165372087196191,0.00284841075794621,2.46351931330472,19,92820.8,"PAN",178867412,178867412,4043065.8,971,235390729
"851","Michoacan de Ocampo","Purepero",19.1002055,-102.5434275,16070,2082.8,7914.8,3.8,6.3,0.901985762457849,0.00164855751217685,0.00424783946096382,0.689655172413793,1,15292.4,"PRI",28258815,28258815,4043065.8,971,235390729
"852","Michoacan de Ocampo","Puruandiro",20.0883727,-101.5158874,16071,3262.9,7613.4,2.3,5.7,0.860105937115443,0.000873892029747998,0.00265989812416335,0.888888888888889,2,65239.4,"PRD",152272366,152272366,4043065.8,971,235390729
"853","Michoacan de Ocampo","Querendaro",19.8103184,-100.8918041,16072,2641.5,3169.8,1.2,6,0.851067780872795,0.000835654596100279,0.00289174046629315,2.125,0,12689.2,"PRD",25519632,25519632,4043065.8,971,235390729
"854","Michoacan de Ocampo","Quiroga",19.6637774,-101.5248521,16073,2709.4,7676.7,2.8,6.1,0.839040930007266,0.00106563332526035,0.317338633352262,0.0111840143155383,4,23831.2,"PRD",43746844,43746844,4043065.8,971,235390729
"855","Michoacan de Ocampo","Cojumatlan de Regules",20.117721,-102.851324,16074,3880.8,5174.3,1.3,5.1,0.817212034040513,0.000359582883854729,0.00152278317910273,0.461538461538462,0,9556.8,"PRI",21828026,21828026,4043065.8,971,235390729
"856","Michoacan de Ocampo","Los Reyes",19.5882217,-102.4698069,16075,2245.9,17967.3,8,6.6,0.864262871041845,0.00139633349849106,0.188167318423481,0.0305896088733217,18,54258.6,"PRI",78700708,78700708,4043065.8,971,235390729
"857","Michoacan de Ocampo","Sahuayo",20.0586847,-102.7146904,16076,1423.1,15939.2,11.2,6.8,0.898022157781248,0.00113391330210425,0.00244960171290668,2.06666666666667,10,64140.2,"PRI",118273184,118273184,4043065.8,971,235390729
"858","Michoacan de Ocampo","San Lucas",18.5769499,-100.7854866,16077,2684.9,3758.9,1.4,5.3,0.771227364185111,0.00154258886653253,0.00295508274231678,1.06666666666667,6,17254.6,"PRI",39641735,39641735,4043065.8,971,235390729
"859","Michoacan de Ocampo","Santa Ana Maya",20.0079889,-101.022252,16078,1765.1,2647.7,1.5,5.4,0.845030077341736,0.00362837773321875,0.00233383121732636,4.4,0,12063.6,"PRD",27967631,27967631,4043065.8,971,235390729
"860","Michoacan de Ocampo","Salvador Escalante",19.4063827,-101.6400141,16079,4408.8,6012,1.4,5.5,0.842224573069367,0.00160193441136467,0.0013823122849328,2.1063829787234,8,39845,"PRD",75680442,75680442,4043065.8,971,235390729
"861","Michoacan de Ocampo","Senguio",19.7343789,-100.3519104,16080,2932.7,4399,1.5,5.6,0.837885462555066,0.00066079295154185,0.00156963470319635,0.954545454545455,1,16445.4,"PRD",38133276,38133276,4043065.8,971,235390729
"862","Michoacan de Ocampo","Susupuato",18.0146219,-102.220214,16081,2096.6,3843.8,1.8,4.1,0.75821208939553,0.000749962501874906,0.0188019239177962,0.0697674418604651,1,7903.2,"PRI",30425589,30425589,4043065.8,971,235390729
