Área Geográfica Clave	Nombre	Party previous before 2006	Party first in Calderon period	Party last in Calderon period	2007 Sketch Strafor Cartel	2010 Sketch Strafor Cartel	Intervention Indicator	Ingresos y Egresos Públicos (Pesos) 1990 Partida Egresos	Ingresos	1991 Partida Egresos	Ingresos2	1992 Partida Egresos	Ingresos3	1993 Partida Egresos	Ingresos4	1994 Partida Egresos	Ingresos5	1995 Partida Egresos	Ingresos6	1996 Partida Egresos	Ingresos7	1997 Partida Egresos	Ingresos8	1998 Partida Egresos	Ingresos9	1999 Partida Egresos	Ingresos10	2000 Partida Egresos	Ingresos11	2001 Partida Egresos	Ingresos12	2002 Partida Egresos	Ingresos13	2003 Partida Egresos	Ingresos14	2004 Partida Egresos	Ingresos15	2005 Partida Egresos	Ingresos16	2006 Partida Egresos	Ingresos17	2007 Partida Egresos	Ingresos18	2008 Partida Egresos	Ingresos19	2009 Partida Egresos	Ingresos20	2010 Partida Egresos	Ingresos21
1011	San Francisco de los Romo	PAN	Other	PRI	N	S	0	0	0	0	0	0	0	3636681	3636681	4851598	4851598	5908439	5908439	8048085	8048085	10825720	10825720	13018085	13018085	23073766	23073766	28890927	28890927	37616143	37616143	34668286	34668286	46936053	46936053	54676200	54676200	60153243	60153243	75093156	75093156	75228248	75228248	87644132	87644132	96467734	96467734	90860620	90860620
2001	Ensenada	PRD	PRD	PAN	T	T	0	38034122	38034122	52975000	52975000	87642403	87642403	122183868	122183868	125531879	125531879	94664595	94664595	132305174	132305174	165564539	165564539	251749427	251749427	319627001	319627001	401613972	401613972	470050622	470050622	462470649	462470649	521246309	521246309	610409522	610409522	667858361	667858361	788103401	788103401	841167818	841167818	1049995251	1049995251	1108443021	1108443021	1141765469	1141765469
2002	Mexicali	PRD	PRD	PRD	T	T	0	213376859	213376859	288112375	288112375	327884420	327884420	322785207	322785207	461132268	461132268	269420192	269420192	305770174	305770174	878104894	878104894	1161657618	1161657618	1317752817	1317752817	1703442505	1703442505	1058735595	1058735595	1101690341	1101690341	1354726393	1354726393	1564257425	1564257425	1648867475	1648867475	1986113036	1986113036	2160646147	2160646147	2317244186	2317244186	2436214676	2436214676	2808161060	2808161060
2003	Tecate	PRD	PRD	PRI	T	T	0	21890856	21890856	15931918	15931918	20815198	20815198	30840214	30840214	35961054	35961054	45038668	45038668	66599908	66599908	66877312	66877312	98197247	98197247	101582742	101582742	113223637	113223637	138235678	138235678	159318794	159318794	169005200	169005200	209998338	209998338	210223736	210223736	227358398	227358398	264709044	264709044	295240369	295240369	280917694	280917694	323900803	323900803
2004	Tijuana	PRD	PRD	PRD	T	T	1	170890176	170890176	217256837	217256837	264527724	264527724	374865294	374865294	323543141	323543141	409106068	409106068	488721920	488721920	655175864	655175864	979819933	979819933	1184378578	1184378578	1392606747	1392606747	1619426717	1619426717	1887788203	1887788203	2289777473	2289777473	2376979337	2376979337	2787316234	2787316234	3134556454	3134556454	3166882520	3166882520	3647780667	3647780667	4097390719	4097390719	5975257374	5975257374
2005	Playas de Rosarito	PAN	PRD	PRI	T	T	0	0	0	0	0	0	0	0	0	0	0	0	0	26868441	26868441	45159269	45159269	61645349	61645349	87275581	87275581	110438990	110438990	138868173	138868173	149747759	149747759	193560024	193560024	217912504	217912504	264565913	264565913	268001579	268001579	337959786	337959786	341919001	341919001	310247679	310247679	576197180	576197180
3001	Comondú	PAN	PAN	PRI	N	N	0	22991584	22991584	28739480	28739480	34394686	34394686	33399179	33399179	37892128	37892128	38909269	38909269	64792000	64792000	46144000	46144000	79491995	79491995	90999043	90999043	95619913	95619913	111382873	111382873	131074519	131074519	143196204	143196204	161744000	161744000	172187058	172187058	227106356	227106356	257391885	257391885	291600035	291600035	327546733	327546733	0	0
3002	Mulegé	PRI	PAN	PRI	N	N	0	17256403	17256403	21570504	21570504	21848923	21848923	23534000	23534000	22735000	22735000	26524000	26524000	37060000	37060000	45561000	45561000	68126659	68126659	93523970	93523970	85270486	85270486	104292111	104292111	91674900	91674900	99934791	99934791	128396994	128396994	143697459	143697459	155832348	155832348	182600611	182600611	213700222	213700222	236388399	236388399	0	0
3003	La Paz	PRI	PAN	PRI	N	N	0	39743148	39743148	46318036	46318036	59909000	59909000	58606000	58606000	63316496	63316496	72403504	72403504	93332593	93332593	124225206	124225206	156569114	156569114	205780534	205780534	254293408	254293408	301361788	301361788	332997892	332997892	401737044	401737044	420252314	420252314	496526863	496526863	579946018	579946018	634835386	634835386	786392671	786392671	867316064	867316064	849600582	849600582
3008	Los Cabos	PRI	PAN	PRI	N	N	0	27365221	27365221	22091379	22091379	50235429	50235429	76232000	76232000	55893738	55893738	65404528	65404528	101310298	101310298	117485039	117485039	188095611	188095611	231428117	231428117	279984586	279984586	342713591	342713591	326220377	326220377	390894312	390894312	510216459	510216459	747944865	747944865	1084499198	1084499198	1631932792	1631932792	1295294651	1295294651	1814317551	1814317551	1261429313	1261429313
3009	Loreto	PAN	PRI	PRI	N	N	0	0	0	0	0	0	0	8081264	8081264	11192496	11192496	10369000	10369000	16758000	16758000	20245000	20245000	29534142	29534142	34561238	34561238	45142579	45142579	46277658	46277658	54804006	54804006	54858990	54858990	71604420	71604420	96258821	96258821	158569104	158569104	223899047	223899047	191258599	191258599	239789567	239789567	212107243	212107243
4001	Calkiní	PAN	PRI	PRI	N	Z	0	3756462	3756462	4957124	4957124	5943060	5943060	7309047	7309047	8452747	8452747	10455856	10455856	14414673	14414673	18792013	18792013	34622410	34622410	65951428	65951428	76885627	76885627	94887191	94887191	111693213	111693213	136717938	136717938	117961176	117961176	129565263	129565263	143565609	143565609	156882662	156882662	189097288	189097288	169426270	169426270	188295696	188295696
4002	Campeche	PRI	PRI	PAN	N	Z	0	33741101	33741101	48118521	48118521	58373639	58373639	76182000	76182000	73311000	73311000	87455544	87455544	112790419	112790419	135485946	135485946	156611366	156611366	188023151	188023151	301547772	301547772	357169643	357169643	387234116	387234116	447723734	447723734	615423276	615423276	598516784	598516784	657389262	657389262	676823545	676823545	888346141	888346141	893660232	893660232	1067088078	1067088078
4003	Carmen	PAN	PAN	PRI	N	Z	0	20693267	20693267	29804243	29804243	40397792	40397792	45209829	45209829	52384967	52384967	67215096	67215096	92160888	92160888	122120519	122120519	138676297	138676297	216950074	216950074	268927364	268927364	333491801	333491801	316441693	316441693	371711069	371711069	529139249	529139249	650965741	650965741	847538580	847538580	872167952	872167952	1133742966	1133742966	1039411172	1039411172	1068185008	1068185008
4004	Champotón	PAN	PRI	PRI	N	Z	0	6513511	6513511	11794767	11794767	12541457	12541457	15716344	15716344	18197840	18197840	21136939	21136939	27199030	27199030	42231143	42231143	48491009	48491009	94576367	94576367	102749503	102749503	123005136	123005136	130371342	130371342	132509690	132509690	152637104	152637104	160061681	160061681	185526565	185526565	225787095	225787095	311222903	311222903	294195926	294195926	404272835	404272835
4005	Hecelchakán	PAN	PRI	PAN	N	Z	0	2441392	2441392	3601051	3601051	4177813	4177813	5388989	5388989	6644928	6644928	8650902	8650902	11554765	11554765	14705328	14705328	20040891	20040891	33501503	33501503	41777696	41777696	49658281	49658281	55688470	55688470	63280064	63280064	68066356	68066356	71343097	71343097	83691590	83691590	93323606	93323606	117887025	117887025	112022473	112022473	121099287	121099287
4006	Hopelchén	PAN	PRI	PAN	N	Z	0	3657342	3657342	5963907	5963907	5947359	5947359	6782509	6782509	7400346	7400346	9664055	9664055	12598742	12598742	16074359	16074359	23338900	23338900	43497695	43497695	47693737	47693737	57250060	57250060	62510199	62510199	70205664	70205664	75015731	75015731	78682586	78682586	93808947	93808947	104181786	104181786	138681547	138681547	145062299	145062299	162314178	162314178
4007	Palizada	PRI	PRD	PRI	N	Z	0	3892041	3892041	3608881	3608881	4337157	4337157	5262825	5262825	6317597	6317597	7417734	7417734	21231451	21231451	12487023	12487023	18430987	18430987	22774192	22774192	28308276	28308276	33041251	33041251	36930383	36930383	47441543	47441543	46073273	46073273	51502954	51502954	53762043	53762043	54043691	54043691	81541546	81541546	87918276	87918276	104537014	104537014
4008	Tenabo	PRI	PRI	PAN	N	Z	0	2161893	2161893	2982283	2982283	3562398	3562398	4575339	4575339	6348448	6348448	7313060	7313060	8734741	8734741	13556278	13556278	17732720	17732720	21386715	21386715	24783062	24783062	32147046	32147046	34841683	34841683	42652009	42652009	44083089	44083089	47922611	47922611	50274232	50274232	61985829	61985829	86084252	86084252	70009655	70009655	80342794	80342794
4009	Escárcega	PAN	PRD	PRI	N	Z	0	0	0	0	0	10416882	10416882	11119073	11119073	12287608	12287608	15016901	15016901	20350516	20350516	28452982	28452982	41215906	41215906	70082686	70082686	76213373	76213373	88223308	88223308	90815090	90815090	102214203	102214203	118690522	118690522	139664213	139664213	149628179	149628179	167296740	167296740	218729321	218729321	223558264	223558264	225861664	225861664
4010	Calakmul	PRI	PRD	PRI	N	Z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15436740	15436740	29373689	29373689	35315800	35315800	43044370	43044370	52704648	52704648	60470467	60470467	62295501	62295501	72102526	72102526	87512301	87512301	88280591	88280591	113288618	113288618	118778587	118778587	141073209	141073209
4011	Candelaria	PRI	PAN	PAN	N	Z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9921373	9921373	32008118	32008118	42562422	42562422	52048144	52048144	66995025	66995025	80135082	80135082	82360106	82360106	97076110	97076110	111910715	111910715	117358875	117358875	154681453	154681453	157054275	157054275	201006342	201006342
5001	Abasolo	PAN	PRI	NOT YET	S	Z	0	275855	275855	494719	494719	661728	661728	721230	721230	939498	939498	1042709	1042709	1287545	1287545	1481073	1481073	4244395	4244395	4354603	4354603	5947835	5947835	7198375	7198375	9066586	9066586	8332274	8332274	8741202	8741202	10861973	10861973	13224908	13224908	17761783	17761783	20804245	20804245	15250645	15250645	14108404	14108404
5002	Acuña	Other	PRI	NOT YET	S	Z	0	9791993	9791993	14775560	14775560	14424927	14424927	14910290	14910290	16515470	16515470	14839614	14839614	21849415	21849415	38009112	38009112	56686747	56686747	76512014	76512014	88383403	88383403	116602951	116602951	136510049	136510049	156944248	156944248	177290730	177290730	205990511	205990511	213680437	213680437	237687651	237687651	344154837	344154837	384487488	384487488	305529325	305529325
5003	Allende	PRI	PAN	NOT YET	S	Z	0	2417257	2417257	3230082	3230082	4332265	4332265	4291730	4291730	5745451	5745451	3512458	3512458	4738415	4738415	5959945	5959945	8478395	8478395	10816866	10816866	18823612	18823612	15731179	15731179	25709178	25709178	25043138	25043138	26325498	26325498	32602844	32602844	38535436	38535436	34227613	34227613	39210856	39210856	37692598	37692598	48295421	48295421
5004	Arteaga	PRI	PRI	NOT YET	S	Z	0	1538967	1538967	1791495	1791495	2379205	2379205	2553241	2553241	3706174	3706174	3717561	3717561	4588324	4588324	5526442	5526442	8996236	8996236	11009244	11009244	18988323	18988323	24168431	24168431	28089417	28089417	30904859	30904859	36297860	36297860	51220388	51220388	44704340	44704340	55393923	55393923	70358560	70358560	68994372	68994372	66611587	66611587
5005	Candela	PRI	PRI	NOT YET	S	Z	0	670242	670242	681471	681471	829569	829569	801240	801240	1118342	1118342	0	0	1335338	1335338	1613532	1613532	1328578	1328578	4003527	4003527	5323805	5323805	5438747	5438747	0	0	7538805	7538805	8137115	8137115	9741741	9741741	11926771	11926771	16647894	16647894	26627934	26627934	19651647	19651647	14140130	14140130
5006	Castaños	PRI	PAN	NOT YET	S	Z	0	1475418	1475418	2168829	2168829	2670183	2670183	2934498	2934498	3058948	3058948	3166594	3166594	4075703	4075703	5708445	5708445	7683738	7683738	16240259	16240259	21480789	21480789	26044110	26044110	26221273	26221273	30229048	30229048	36336313	36336313	34121206	34121206	38179914	38179914	38532657	38532657	44752955	44752955	46815022	46815022	44828877	44828877
5007	Cuatro Ciénegas	PRI	PRI	NOT YET	S	D	0	1229635	1229635	1549500	1549500	2338283	2338283	2777800	2777800	2928160	2928160	1827457	1827457	2717155	2717155	3143129	3143129	5085977	5085977	8045445	8045445	16933252	16933252	18405502	18405502	19402233	19402233	17869712	17869712	0	0	16211673	16211673	26018956	26018956	28986141	28986141	29506368	29506368	31570893	31570893	36879338	36879338
5008	Escobedo	PAN	PRI	NOT YET	S	Z	0	212267	212267	326144	326144	423502	423502	450466	450466	1041010	1041010	688305	688305	1187623	1187623	1507899	1507899	4304230	4304230	4073940	4073940	7241078	7241078	8919773	8919773	8399362	8399362	8926470	8926470	10402484	10402484	13195296	13195296	13527122	13527122	14999202	14999202	15150193	15150193	12957443	12957443	13830348	13830348
5009	Francisco I. Madero	PRI	PRI	NOT YET	S	D	0	3920678	3920678	4600910	4600910	5033055	5033055	4752908	4752908	6188203	6188203	7822329	7822329	8633160	8633160	10587560	10587560	13374616	13374616	16223441	16223441	36183910	36183910	41413119	41413119	45438205	45438205	48118338	48118338	46267722	46267722	53025979	53025979	65279883	65279883	73021163	73021163	77177944	77177944	80213855	80213855	105197281	105197281
5010	Frontera	PRI	PRI	NOT YET	S	Z	0	4382176	4382176	5330247	5330247	5776714	5776714	9335561	9335561	12483590	12483590	9009119	9009119	11337768	11337768	16436151	16436151	21981737	21981737	25728451	25728451	52264061	52264061	58938867	58938867	61546327	61546327	60973188	60973188	76787195	76787195	104164603	104164603	103184728	103184728	96518425	96518425	122841879	122841879	131669740	131669740	153166954	153166954
5011	General Cepeda	PRI	PRI	NOT YET	S	Z	0	825632	825632	1047646	1047646	1287801	1287801	1084685	1084685	1638734	1638734	1569524	1569524	2339756	2339756	2797917	2797917	5618246	5618246	11522354	11522354	15322029	15322029	16964334	16964334	17726753	17726753	20799539	20799539	27986509	27986509	35416098	35416098	30355397	30355397	25811974	25811974	35904540	35904540	34982385	34982385	30058995	30058995
5012	Guerrero	PRI	PRI	NOT YET	S	Z	0	446390	446390	559294	559294	670701	670701	952712	952712	975249	975249	1166512	1166512	1510599	1510599	1869907	1869907	4758578	4758578	5111226	5111226	5491157	5491157	7457684	7457684	0	0	8808056	8808056	10066765	10066765	10843354	10843354	17249547	17249547	17945806	17945806	21322220	21322220	14045131	14045131	18440925	18440925
5013	Hidalgo	PRI	PRI	NOT YET	S	Z	0	346700	346700	565163	565163	806586	806586	708185	708185	928290	928290	1161402	1161402	1766598	1766598	2949165	2949165	0	0	4022475	4022475	5005052	5005052	6442339	6442339	7205944	7205944	7406018	7406018	8755072	8755072	9538005	9538005	12345822	12345822	12839872	12839872	17304218	17304218	12031514	12031514	13134532	13134532
5014	Jiménez	PRD	PRI	NOT YET	S	Z	0	579096	579096	734901	734901	774559	774559	877540	877540	1066290	1066290	1154543	1154543	1647869	1647869	6950046	6950046	5493906	5493906	0	0	10757902	10757902	12353759	12353759	13542326	13542326	12984567	12984567	15165787	15165787	20050053	20050053	18582510	18582510	24349425	24349425	24208110	24208110	20898196	20898196	24102533	24102533
5015	Juárez	PAN	PRI	NOT YET	S	Z	0	267705	267705	491337	491337	724136	724136	656589	656589	1007700	1007700	0	0	1313262	1313262	1679287	1679287	4875125	4875125	4335246	4335246	5363952	5363952	8028670	8028670	0	0	6434189	6434189	11802511	11802511	13263224	13263224	11063343	11063343	15294450	15294450	16765338	16765338	13042593	13042593	13334169	13334169
5016	Lamadrid	PRI	PRI	NOT YET	S	Z	0	359256	359256	408118	408118	489443	489443	558827	558827	731844	731844	1000993	1000993	1368916	1368916	1368916	1368916	3229168	3229168	6185943	6185943	6324122	6324122	7173023	7173023	13273279	13273279	7796154	7796154	9464510	9464510	10039072	10039072	11259035	11259035	12625542	12625542	17782007	17782007	12787996	12787996	15697024	15697024
5017	Matamoros	PRI	PRI	NOT YET	S	D	0	1007543	1007543	8336748	8336748	8572718	8572718	11663320	11663320	18658013	18658013	11568753	11568753	15364188	15364188	19945432	19945432	22661609	22661609	24842010	24842010	53181344	53181344	61779540	61779540	63037850	63037850	72138552	72138552	82462596	82462596	113973782	113973782	111696073	111696073	118848281	118848281	179363074	179363074	172111514	172111514	149987909	149987909
5018	Monclova	PRI	PRI	NOT YET	S	Z	0	24345137	24345137	22563005	22563005	33212483	33212483	37603160	37603160	44610625	44610625	35076198	35076198	45547841	45547841	55616257	55616257	66085343	66085343	80398219	80398219	141429403	141429403	180456403	180456403	181436981	181436981	202057963	202057963	192527904	192527904	201634578	201634578	311888954	311888954	382774878	382774878	398086519	398086519	323335630	323335630	472147091	472147091
5019	Morelos	PRI	PRI	NOT YET	S	Z	0	509136	509136	725482	725482	1160771	1160771	979850	979850	1252097	1252097	1315806	1315806	1745740	1745740	2460799	2460799	3837930	3837930	8492175	8492175	9450768	9450768	11374983	11374983	11525122	11525122	11817208	11817208	12601867	12601867	16935715	16935715	16493192	16493192	19007247	19007247	20125047	20125047	20421247	20421247	21088114	21088114
5020	Múzquiz	PRI	PRD	NOT YET	S	Z	0	5661040	5661040	6583488	6583488	9369617	9369617	11847440	11847440	13525233	13525233	10758839	10758839	15517520	15517520	18427558	18427558	22712090	22712090	49784691	49784691	52176110	52176110	67846606	67846606	64369952	64369952	71606559	71606559	82474794	82474794	85004997	85004997	88173555	88173555	122494836	122494836	141458936	141458936	115135860	115135860	0	0
5021	Nadadores	PRI	PRI	NOT YET	S	Z	0	684551	684551	666327	666327	889549	889549	626437	626437	1179290	1179290	0	0	1723195	1723195	0	0	2843260	2843260	8914895	8914895	8641425	8641425	0	0	0	0	12273425	12273425	12326948	12326948	14350407	14350407	17591596	17591596	19911102	19911102	21403713	21403713	19769261	19769261	25796457	25796457
5022	Nava	PRI	PRI	NOT YET	S	Z	0	1731746	1731746	2177087	2177087	2619339	2619339	3311980	3311980	4168268	4168268	5556897	5556897	7126749	7126749	9054416	9054416	13521423	13521423	19715280	19715280	21883688	21883688	24098184	24098184	33515673	33515673	34329858	34329858	38329325	38329325	49525532	49525532	50736967	50736967	56345856	56345856	64905660	64905660	67065762	67065762	75859885	75859885
5023	Ocampo	PRI	PRI	NOT YET	S	D	0	834619	834619	1184458	1184458	1615081	1615081	1441708	1441708	2079407	2079407	2128326	2128326	3325241	3325241	3817842	3817842	7070629	7070629	7973844	7973844	10115252	10115252	15023985	15023985	0	0	19374968	19374968	0	0	24259773	24259773	25359540	25359540	26514711	26514711	46708804	46708804	31728802	31728802	29174307	29174307
5024	Parras	PRI	Other	NOT YET	S	Z	0	4121183	4121183	5041911	5041911	5219752	5219752	5078876	5078876	9807350	9807350	7372038	7372038	9240785	9240785	11665501	11665501	22551423	22551423	29181295	29181295	34459566	34459566	44365052	44365052	44613321	44613321	46086356	46086356	0	0	55050953	55050953	64772739	64772739	110755588	110755588	96505346	96505346	91479744	91479744	95029485	95029485
5025	Piedras Negras	PRI	PRI	NOT YET	S	Z	0	14800626	14800626	19327058	19327058	21353778	21353778	20241070	20241070	32091272	32091272	33837465	33837465	49801343	49801343	62033436	62033436	114531750	114531750	156115970	156115970	165465827	165465827	174877752	174877752	185722469	185722469	211585722	211585722	261010799	261010799	299262768	299262768	288285916	288285916	308007351	308007351	367965443	367965443	324851920	324851920	0	0
5026	Progreso	PRI	PRI	NOT YET	S	Z	0	543377	543377	623755	623755	674152	674152	632430	632430	848812	848812	0	0	1528519	1528519	1842953	1842953	4674001	4674001	5630956	5630956	7788638	7788638	10332040	10332040	0	0	9412342	9412342	10346504	10346504	11685665	11685665	17275035	17275035	23085059	23085059	56331857	56331857	49186570	49186570	0	0
5027	Ramos Arizpe	PAN	PRI	NOT YET	S	Z	0	4097335	4097335	5270768	5270768	7296190	7296190	7885648	7885648	10905375	10905375	10915000	10915000	12654570	12654570	19738663	19738663	50039842	50039842	64800153	64800153	67904765	67904765	86743181	86743181	121494048	121494048	129322096	129322096	162145242	162145242	287251193	287251193	257360857	257360857	258208757	258208757	408360854	408360854	507843835	507843835	302510031	302510031
5028	Sabinas	PRI	PRI	NOT YET	S	Z	0	10326418	10326418	10809183	10809183	14590772	14590772	15497190	15497190	20621108	20621108	0	0	15558746	15558746	19818955	19818955	36166891	36166891	52090826	52090826	60945123	60945123	67492576	67492576	67230917	67230917	79773860	79773860	105392848	105392848	104523007	104523007	98385017	98385017	96965571	96965571	120073730	120073730	121089969	121089969	134560041	134560041
5029	Sacramento	PRD	PRI	NOT YET	S	D	0	165320	165320	299075	299075	463174	463174	567814	567814	770273	770273	696233	696233	2159171	2159171	4499690	4499690	5212180	5212180	6185289	6185289	6247585	6247585	7215045	7215045	7794130	7794130	8469447	8469447	9255529	9255529	10275580	10275580	12652184	12652184	14446984	14446984	14369030	14369030	13689894	13689894	16001338	16001338
5030	Saltillo	PRI	PRI	NOT YET	S	Z	0	60370750	60370750	65528416	65528416	98565404	98565404	97219660	97219660	145282627	145282627	166455092	166455092	229080378	229080378	193006175	193006175	260719303	260719303	425718545	425718545	493888855	493888855	570603217	570603217	745820792	745820792	742861658	742861658	840144118	840144118	947789124	947789124	981592512	981592512	1122418231	1122418231	1364609338	1364609338	1627204746	1627204746	1578715123	1578715123
5031	San Buenaventura	PRI	PAN	NOT YET	S	Z	0	1469788	1469788	1686721	1686721	2522402	2522402	3537620	3537620	4219589	4219589	3144096	3144096	3900992	3900992	5503074	5503074	10685854	10685854	15657826	15657826	17424292	17424292	19067140	19067140	24103480	24103480	23596232	23596232	25536581	25536581	36961015	36961015	32939239	32939239	37457887	37457887	41060965	41060965	41359734	41359734	50444085	50444085
5032	San Juan de Sabinas	PRI	PRI	NOT YET	S	Z	0	6202729	6202729	7253190	7253190	8896025	8896025	9882714	9882714	12549760	12549760	5694378	5694378	10441246	10441246	14888247	14888247	25493299	25493299	0	0	36336993	36336993	41423324	41423324	43624381	43624381	53312077	53312077	55829879	55829879	75679142	75679142	63710364	63710364	74577893	74577893	95237614	95237614	75612020	75612020	0	0
5033	San Pedro	PRD	PRI	NOT YET	S	D	0	7586093	7586093	9739850	9739850	13337172	13337172	13649700	13649700	17045301	17045301	15627020	15627020	19872520	19872520	23400572	23400572	53243453	53243453	69625965	69625965	74010563	74010563	79054738	79054738	89430635	89430635	88402708	88402708	95915267	95915267	107477924	107477924	119509078	119509078	140905530	140905530	174944108	174944108	183098358	183098358	205839846	205839846
